brand,model,modification,cylinders,powerHp,engineVolume,transmissionType,transmissionSpeeds,baseCityNorm,baseHighwayNorm,fuelType,vehicleType,baseCombinedNorm,testCycle,normSource,sourceRef,publicTime,energyType,driveType,aliasCn,brandCn,region,phaseLow,phaseMid,phaseHigh,phaseExtra,electricKwh,co2,drivingRange,mass
Shineray,X30,JKC5020XXY-S6CXL5,,101.972,1.451,MT,,7.9,4.8,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC2021082009221600002,2023-06,传统能源 (принято: бензин по классу и объёму),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC5020XXY-S6CXL6,,101.972,1.451,MT,,7.9,4.8,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC2021082009313100002,2023-06,传统能源 (принято: бензин по классу и объёму),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC5020XXY-S6CXL7,,101.972,1.451,MT,,7.9,4.8,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC2021082009392600003,2023-06,传统能源 (принято: бензин по классу и объёму),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC5021XXY-S6CXL1,,101.972,1.451,MT,,9.6,5.4,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,20200116126218,2020-01,传统能源 (принято: бензин по классу и объёму),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC5022XXY-S6CXL1,,101.972,1.451,MT,,9.6,5.4,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,20200116126220,2020-01,传统能源 (принято: бензин по классу и объёму),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC5025XDWA6L0,,101.972,1.451,MT,,7.73,6.2,Б,Passenger Car,7,WLTC,MIIT-CN 能耗标识,GC20230726101681250,2023-07,汽油,,X30,鑫源,,,,,,,204.09,,
Shineray,X30,JKC5025XXYA6L0,,101.972,1.451,MT,,8.3,5,Б,Truck,6.5,NEDC,MIIT-CN 能耗标识,GC2022101315080000010,2023-06,汽油,,X30,鑫源,,,,,,,131,,
Shineray,X30,JKC5025XXYA6L1,,101.972,1.451,MT,,7.5,4.5,Б,Truck,6.5,NEDC,MIIT-CN 能耗标识,GC2022101315084800010,2023-06,汽油,,X30,鑫源,,,,,,,131,,
Shineray,X30,JKC5025XXYA6L2,,101.972,1.451,MT,,7.5,4.5,Б,Truck,6.5,NEDC,MIIT-CN 能耗标识,GC2022101315233400011,2023-06,汽油,,X30,鑫源,,,,,,,131,,
Shineray,X30,JKC5025XXYA6L6,,110.129,1.49,MT,,7.1,4.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240611103808022,2024-06,汽油,,X30,鑫源,,,,,,,145,,
Shineray,X30,JKC5025XXYA6L7,,110.129,1.49,MT,,7.1,4.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240611103874839,2024-06,汽油,,X30,鑫源,,,,,,,143,,
Shineray,X30,JKC5025XXYA6L8,,110.129,1.49,MT,,7.1,4.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240611103833530,2024-06,汽油,,X30,鑫源,,,,,,,143,,
Shineray,X30,JKC5025XXYA6X0,,110.129,1.49,MT,,7.1,4.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240611103886264,2024-06,汽油,,X30,鑫源,,,,,,,143,,
Shineray,X30,JKC5025XXYA6X1,,110.129,1.49,MT,,7.1,4.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240611103864327,2024-06,汽油,,X30,鑫源,,,,,,,143,,
Shineray,X30,JKC5025XXYA6X2,,110.129,1.49,MT,,7.1,4.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240611103833955,2024-06,汽油,,X30,鑫源,,,,,,,143,,
Shineray,X30,JKC5025XYZA6L0,,101.972,1.451,MT,,8.3,5,Б,Truck,6.5,NEDC,MIIT-CN 能耗标识,GC2022122818385700058,2023-06,汽油,,X30,鑫源,,,,,,,146,,
Shineray,X30,JKC6420A6L0,,101.972,1.451,MT,,7.85,6.17,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC20230726101625850,2023-07,汽油,,X30,鑫源,,,,,,,250,,
Shineray,X30,JKC6420A6L1,,110.129,1.49,MT,,8.26,6.35,Б,Passenger Car,7.38,WLTC,MIIT-CN 能耗标识,GC20240611103801871,2024-06,汽油,,X30,鑫源,,,,,,,177.15,,
Shineray,X30,JKC6420A6X0,,110.129,1.49,MT,,8.26,6.35,Б,Passenger Car,7.38,WLTC,MIIT-CN 能耗标识,GC20240611103852762,2024-06,汽油,,X30,鑫源,,,,,,,177.15,,
Shineray,X30,JKC6420B5CNX,,85.656,1.298,MT,,9.2,5.6,Б,Passenger Car,6.8,NEDC,MIIT-CN 能耗标识,20170417096982,2017-04,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL1,,101.972,1.451,MT,,9.7,5,Б,Passenger Car,6.5,NEDC,MIIT-CN 能耗标识,20200116126215,2020-01,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL2,,101.972,1.451,MT,,7.8,6.2,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2021112215033500010,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL3,,101.972,1.451,MT,,8.2,4.6,Б,Passenger Car,6.5,NEDC,MIIT-CN 能耗标识,NC10140459,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL4,,101.972,1.451,MT,,7.8,6.2,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2021112215273900013,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL5,,101.972,1.451,MT,,7.8,4.5,Б,Passenger Car,6.6,NEDC,MIIT-CN 能耗标识,NC10141551,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL6,,101.972,1.451,MT,,7.8,4.5,Б,Passenger Car,6.6,NEDC,MIIT-CN 能耗标识,NC10141560,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6420S6CXL7,,101.972,1.451,MT,,7.8,4.5,Б,Passenger Car,6.6,NEDC,MIIT-CN 能耗标识,NC10141564,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30,JKC6421S6CXL1,,101.972,1.451,MT,,9.1,4.8,Б,Passenger Car,6.2,NEDC,MIIT-CN 能耗标识,20200116126216,2020-01,传统能源 (принято: бензин (дизельные M1 редки)),,X30,鑫源,,,,,,,,,
Shineray,X30L,JKC5021XXY-S6CXL2,,101.972,1.451,MT,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021070216173300010,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5021XXY-S6CXL3,,101.972,1.451,MT,,9.6,5.5,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20191118122638,2019-11,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5021XXY-S6CXL4,,101.972,1.451,MT,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021070216323200001,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5021XXY-S6CXL5,,101.972,1.451,MT,,8.5,5.1,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021082010464100001,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5021XXY-S6CXL6,,101.972,1.451,MT,,8.5,5.1,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021082010580900005,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5021XXY-S6CXL7,,101.972,1.451,MT,,8.5,5.1,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021082011094500003,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5022XXY-S6CXL2,,101.972,1.451,MT,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021070217222200004,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5022XXY-S6CXL3,,101.972,1.451,MT,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021070217305900010,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5022XXY-S6CXL4,,101.972,1.451,MT,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021070217415400016,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5022XXY-V6CXL1,,115.568,1.599,MT,,8.4,6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021072809010100001,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5022XXY-V6CXL2,,115.568,1.599,MT,,8.4,6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021072809114400002,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5022XXY-V6CXL3,,115.568,1.599,MT,,8.4,6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021072810192500005,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5023XXY-S6CXL1,,101.972,1.451,MT,,9.6,5.4,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20200116126222,2020-01,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5024XXY-S6CXL1,,101.972,1.451,MT,,9.6,5.4,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20200116126164,2020-01,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5025XXYA6L3,,101.972,1.451,MT,,8.7,5.2,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2023022811055000021,2023-06,汽油,,X30L,鑫源,,,,,,,145,,
Shineray,X30L,JKC5025XXYA6L5,,101.972,1.451,手动档,,8.5,5.1,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2022102511354900017,2023-06,汽油,,X30L,鑫源,,,,,,,145,,
Shineray,X30L,JKC5025XXYA6L9,,123.725,1.597,MT,,7.6,5.8,Б,Truck,6.9,NEDC,MIIT-CN 能耗标识,GC20240611103891109,2024-06,汽油,,X30L,鑫源,,,,,,,152,,
Shineray,X30L,JKC5025XXYA6LA,,123.725,1.597,MT,,7.6,5.8,Б,Truck,6.9,NEDC,MIIT-CN 能耗标识,GC20240611103852788,2024-06,汽油,,X30L,鑫源,,,,,,,152,,
Shineray,X30L,JKC5025XXYA6X3,,123.725,1.597,MT,,7.6,5.8,Б,Truck,6.9,NEDC,MIIT-CN 能耗标识,GC20240611103828881,2024-06,汽油,,X30L,鑫源,,,,,,,151,,
Shineray,X30L,JKC5025XXYA6X4,,123.725,1.597,MT,,7.6,5.8,Б,Truck,6.9,NEDC,MIIT-CN 能耗标识,GC20240611103889580,2024-06,汽油,,X30L,鑫源,,,,,,,151,,
Shineray,X30L,JKC5026XFZA6L0,,101.972,1.451,MT,,10.2,5.3,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,GC2020121509382200001,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5026XJCA6L0,,115.568,1.599,MT,,8.92,7.03,Б,Passenger Car,8.05,WLTC,MIIT-CN 能耗标识,GC20230726101605382,2023-07,汽油,,X30L,鑫源,,,,,,,198.26,,
Shineray,X30L,JKC5026XJHA6L0,,101.972,1.451,MT,,10.2,5.3,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,GC2020121714144100002,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5026XJHA6L2,,101.972,1.451,MT,,8.22,6.53,Б,Passenger Car,7.25,WLTC,MIIT-CN 能耗标识,GC20230726101628201,2023-07,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC5026XLCA6L0,,101.972,1.451,MT,,9.3,4.7,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,GC2020120709445100002,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5026XLCA6L5,,101.972,1.451,手动档,,8.7,5.2,Б,Truck,6.5,NEDC,MIIT-CN 能耗标识,GC2022122214135600003,2023-06,汽油,,X30L,鑫源,,,,,,,156,,
Shineray,X30L,JKC5026XLLA6L0,,101.972,1.451,MT,,9.3,4.7,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,GC2020120216195400008,2023-06,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5026XLLA6L2,,101.972,1.451,手动档,,8.7,5.2,Б,Truck,6.5,NEDC,MIIT-CN 能耗标识,GC2022122911424000025,2023-06,汽油,,X30L,鑫源,,,,,,,156,,
Shineray,X30L,JKC5026XXY-S6CXL1,,101.972,1.451,MT,,9.6,5.4,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20200116126166,2020-01,传统能源 (принято: бензин по классу и объёму),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC5026XXYA6L0,,115.568,1.599,MT,,8.4,6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2022101114472000005,2023-06,汽油,,X30L,鑫源,,,,,,,163,,
Shineray,X30L,JKC5026XXYA6L1,,115.568,1.599,手动档,,8.4,6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2022101114512800007,2023-06,汽油,,X30L,鑫源,,,,,,,167,,
Shineray,X30L,JKC5026XXYA6L2,,115.568,1.599,手动档,,8.4,6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2022101114572200017,2023-06,汽油,,X30L,鑫源,,,,,,,167,,
Shineray,X30L,JKC5026XXYA6L3,,101.972,1.451,手动档,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2022102514373700025,2023-06,汽油,,X30L,鑫源,,,,,,,156,,
Shineray,X30L,JKC5026XXYA6L4,,101.972,1.451,MT,,8.7,5.2,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2023022811235300004,2023-06,汽油,,X30L,鑫源,,,,,,,156,,
Shineray,X30L,JKC5026XXYA6L5,,101.972,1.451,手动档,,8.1,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2022102515200700041,2023-06,汽油,,X30L,鑫源,,,,,,,156,,
Shineray,X30L,JKC5028XXYB6X0,,119.647,1.599,MT,,8.4,5.1,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC2021102316131100021,2023-06,传统能源 (принято: бензин по классу и объёму),,金海狮M,鑫源,,,,,,,,,
Shineray,X30L,JKC5028XXYB6X1,,119.647,1.599,MT,,8.9,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC20230718160684236,2023-07,传统能源 (принято: бензин по классу и объёму),,金海狮M,鑫源,,,,,,,,,
Shineray,X30L,JKC5028XXYB6X2,,119.647,1.599,MT,,8.4,5.1,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC20240611103853858,2024-06,汽油,,金海狮M,鑫源,,,,,,,151,,
Shineray,X30L,JKC5028XXYB6X3,,119.647,1.599,MT,,8.9,4.9,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC20240611103817632,2024-06,汽油,,金海狮M,鑫源,,,,,,,151,,
Shineray,X30L,JKC6450A6L0,,101.972,1.451,MT,,8.43,6.1,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC20230822135458727,2023-09,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC6450A6L1,,101.972,1.451,MT,,8.46,6.17,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2022102617351800018,2023-06,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC6450A6L2,,101.972,1.451,MT,,8.37,6.14,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2022102616332700017,2023-06,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC6450A6L3,,110.129,1.49,MT,,8.43,6.78,Б,Passenger Car,7.78,WLTC,MIIT-CN 能耗标识,GC20240611103833243,2024-06,汽油,,X30L,鑫源,,,,,,,177.15,,
Shineray,X30L,JKC6450A6L4,,110.129,1.49,MT,,8.63,6.74,Б,Passenger Car,7.78,WLTC,MIIT-CN 能耗标识,GC20240611103853730,2024-06,汽油,,X30L,鑫源,,,,,,,177.15,,
Shineray,X30L,JKC6450A6L5,,110.129,1.49,MT,,8.43,6.78,Б,Passenger Car,7.78,WLTC,MIIT-CN 能耗标识,GC20240611103886967,2024-06,汽油,,X30L,鑫源,,,,,,,177.15,,
Shineray,X30L,JKC6450A6X0,,110.129,1.49,MT,,8.82,6.74,Б,Passenger Car,7.78,WLTC,MIIT-CN 能耗标识,GC20240611103829263,2024-06,汽油,,X30L,鑫源,,,,,,,177.15,,
Shineray,X30L,JKC6450A6X1,,110.129,1.49,MT,,8.63,6.74,Б,Passenger Car,7.78,WLTC,MIIT-CN 能耗标识,GC20240611103800448,2024-06,汽油,,X30L,鑫源,,,,,,,177.15,,
Shineray,X30L,JKC6450A6X2,,110.129,1.49,MT,,8.43,6.78,Б,Passenger Car,7.78,WLTC,MIIT-CN 能耗标识,GC20240611103864209,2024-06,汽油,,X30L,鑫源,,,,,,,177.15,,
Shineray,X30L,JKC6450G5CNX,,108.77,1.499,MT,,9.5,6,Б,Passenger Car,7.1,NEDC,MIIT-CN 能耗标识,20170417096984,2017-04,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6450S6CXL1,,101.972,1.451,MT,,9.7,5,Б,Passenger Car,6.8,NEDC,MIIT-CN 能耗标识,20200116126221,2020-01,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6451A6L0,,101.972,1.451,MT,,8.56,6.16,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2022102617284300029,2023-06,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC6451A6L1,,101.972,1.451,MT,,8.74,6.11,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2022102617020800024,2023-06,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC6451A6L2,,101.972,1.451,MT,,8.63,6.2,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2022102617094100017,2023-06,汽油,,X30L,鑫源,,,,,,,250,,
Shineray,X30L,JKC6451S6CXL1,,,1.451,MT,,9.7,5,Б,Passenger Car,6.8,NEDC,MIIT-CN 能耗标识,NH20210528100646970,2021-11,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6451S6CXL2,,101.972,1.451,MT,,8.7,5.1,Б,Passenger Car,6.8,NEDC,MIIT-CN 能耗标识,GC2021070215153900001,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6451S6CXL3,,101.972,1.451,MT,,7.8,6.2,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,GC2021112215450400023,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6451S6CXL4,,101.972,1.451,MT,,7.8,6.2,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,NC10141593,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6451S6CXL6,,101.972,1.451,MT,,7.9,4.5,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,GC2021112314022300017,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6451S6CXL7,,101.972,1.451,MT,,7.9,4.5,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,NC10141601,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452S6CXL1,,,1.451,MT,,9.7,5,Б,Passenger Car,6.6,NEDC,MIIT-CN 能耗标识,NH20210528100646986,2021-11,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452S6CXL2,,101.972,1.451,MT,,9.37,5.12,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,GC2022081508455600001,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452S6CXL3,,101.972,1.451,MT,,9.37,5.12,Б,Passenger Car,7.1,NEDC,MIIT-CN 能耗标识,NC10140469,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452S6CXL4,,101.972,1.451,MT,,7.8,6.2,Б,Passenger Car,7.07,WLTC,MIIT-CN 能耗标识,NC10141609,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452V6CXL1,,115.568,1.599,MT,,10,5.3,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,NC10141668,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452V6CXL2,,115.568,1.599,MT,,9.6,5.5,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,NC10141661,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6452V6CXL3,,115.568,1.599,MT,,9.6,5.5,Б,Passenger Car,7,NEDC,MIIT-CN 能耗标识,NC10141666,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X30L,鑫源,,,,,,,,,
Shineray,X30L,JKC6462B6X0,,111.489,1.499,MT,,7.87,6.16,Б,Passenger Car,7.1,WLTC,MIIT-CN 能耗标识,GC2021101510280500010,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,金海狮M,鑫源,,,,,,,,,
Shineray,X30L,JKC6462B6X1,,111.489,1.499,MT,,7.96,6.09,Б,Passenger Car,7.1,WLTC,MIIT-CN 能耗标识,GC2022031817005800003,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,金海狮M,鑫源,,,,,,,,,
Shineray,X30L,JKC6462B6X2,,111.489,1.499,MT,,8.39,6.39,Б,Passenger Car,7.48,WLTC,MIIT-CN 能耗标识,GC20240611103804985,2024-06,汽油,,金海狮M,鑫源,,,,,,,183,,
Shineray,X30L,JKC6462B6X3,,111.489,1.499,MT,,8.13,6.21,Б,Passenger Car,7.26,WLTC,MIIT-CN 能耗标识,GC20240611103849242,2024-06,汽油,,金海狮M,鑫源,,,,,,,175.83,,
Shineray,X30LS,JKC6450P5CX,,119.647,1.599,MT,,8.6,5.5,Б,Passenger Car,6.7,NEDC,MIIT-CN 能耗标识,20180816110448,2018-08,传统能源 (принято: бензин (дизельные M1 редки)),,X30LS,鑫源,,,,,,,,,
Shineray,X7,JKC5021XXY-Q6ZY,,156.356,1.498,AT,,11.2,6.2,Б,Truck,7.9,NEDC,MIIT-CN 能耗标识,20191118123346,2019-11,传统能源 (принято: бензин по классу и объёму),,X7,鑫源,,,,,,,,,
Shineray,X7,JKC6470B6S0,,142.76,1.988,MT,,10,5.6,Б,Passenger Car,7.7,NEDC,MIIT-CN 能耗标识,GC2021092409592700003,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X7,鑫源,,,,,,,,,
Shineray,X7,JKC6471P6CY,,,1.988,MT,,11.5,5.9,Б,Passenger Car,7.9,NEDC,MIIT-CN 能耗标识,NH20210528104636519,2021-11,传统能源 (принято: бензин (дизельные M1 редки)),,X7,鑫源,,,,,,,,,
Shineray,X7,JKC6471Q6ZY,,156.356,1.498,AT,,11.2,6.2,Б,Passenger Car,8.1,NEDC,MIIT-CN 能耗标识,GC2021092410174200006,2023-06,传统能源 (принято: бензин (дизельные M1 редки)),,X7,鑫源,,,,,,,,,
Shineray,金卡S20,JKC1022D6L5,,123.725,1.597,MT,,7.1,5.2,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240425104383913,2024-04,汽油,,金卡S20,鑫源,,,,,,,141,,
Shineray,金卡S20,JKC1022D6L6,,123.725,1.597,MT,,7.5,5.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240425104389706,2024-04,汽油,,金卡S20,鑫源,,,,,,,141,,
Shineray,金卡S20,JKC1032D6L1,,123.725,1.597,MT,,7.5,5.6,Б,Truck,6.4,NEDC,MIIT-CN 能耗标识,GC20240425104369897,2024-04,汽油,,金卡S20,鑫源,,,,,,,141,,
Shineray,金卡S20,JKC5022CCYD6L5,,123.725,1.597,MT,,8.4,6.2,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC20240425104360173,2024-04,汽油,,金卡S20,鑫源,,,,,,,128,,
Shineray,金卡S20,JKC5022XXYD6L5,,123.725,1.597,MT,,6.6,4.6,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,GC20240425104358815,2024-04,汽油,,金卡S20,鑫源,,,,,,,128,,
Shineray,金卡S20,JKC5022XXYD6L6,,123.725,1.597,MT,,8.4,6.2,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,GC20240425104394926,2024-04,汽油,,金卡S20,鑫源,,,,,,,168,,
